meeting	sequence	date	type	speaker	statement	newcode	mem_num
201612	1527	2016-12-14	meeting	KASHKARI	On the other hand, the dollar continues to strengthen, which will hold down import prices.	13.0	111.0
201612	1528	2016-12-14	meeting	KASHKARI	The trade-weighted index is up more than 25 percent since mid-2014, when the dollar strengthening began.	13.0	111.0
201612	1529	2016-12-14	meeting	KASHKARI	Now, the other thing that I think is noteworthy, as others have noted, is financial markets since the election.	13.0	111.0
201612	1530	2016-12-14	meeting	KASHKARI	Ten-year Treasury yields are up about 60 basis points, and this reflects a fairly even split between higher real rates and higher inflation compensation.	13.0	111.0
201612	1531	2016-12-14	meeting	KASHKARI	Markets are expecting a faster pace of firming from us.	13.0	111.0
201612	1532	2016-12-14	meeting	KASHKARI	My view is that we should pay attention to markets, but not overreact to them.	13.0	111.0
201612	1533	2016-12-14	meeting	KASHKARI	They don’t have any better idea of what fiscal policy is going to be than we do.	13.0	111.0
201612	1534	2016-12-14	meeting	KASHKARI	Markets and pollsters didn’t get Brexit right.	13.0	111.0
201612	1535	2016-12-14	meeting	KASHKARI	They didn’t get the election right.	13.0	111.0
201612	1536	2016-12-14	meeting	KASHKARI	I don’t have any more confidence that they’re going to get fiscal policy right.	13.0	111.0
201612	1537	2016-12-14	meeting	KASHKARI	By the way, in terms of timing, we’re not going to know for quite some time what actual fiscal policy will be.	13.0	111.0
201612	1538	2016-12-14	meeting	KASHKARI	But my guess is that in the first 100 days we’ll at least have markers out from the Administration of what it’s proposing.	13.0	111.0
201612	1539	2016-12-14	meeting	KASHKARI	It’ll take longer for those negotiations to take place.	13.0	111.0
201612	1540	2016-12-14	meeting	KASHKARI	But I think we’ll know a lot more in three or four months than we know now.	13.0	111.0
201612	1541	2016-12-14	meeting	KASHKARI	Higher rates plus a stronger dollar do imply tighter conditions.	13.0	111.0
201612	1542	2016-12-14	meeting	KASHKARI	But when I look at the rates going up—I guess I don’t know, President Williams, whether r* can move this quickly—it doesn’t feel like tighter conditions.	13.0	111.0
201612	1543	2016-12-14	meeting	KASHKARI	It feels like more optimism, and so it isn’t obvious how much effect that’s going to have.	13.0	111.0
201612	1544	2016-12-14	meeting	KASHKARI	And, as I said earlier, markets could give back these gains as quickly as they acquired them if negotiations go a different direction.	13.0	111.0
201612	1545	2016-12-14	meeting	KASHKARI	And then uncertainty, as I just touched on, is currently high, due to the policy uncertainty.	13.0	111.0
201612	1546	2016-12-14	meeting	KASHKARI	Global uncertainty remains, with Italy, as we talked about; with South Korea now having some turmoil there politically; and with a large bank in Northern Europe, as we talked about earlier.	13.0	111.0
201612	1547	2016-12-14	meeting	KASHKARI	And uncertainty isn’t necessarily bad news.	13.0	111.0
201612	1548	2016-12-14	meeting	KASHKARI	There’s a greater chance of good outcomes but also a greater chance of bad outcomes.	13.0	111.0
201612	1549	2016-12-14	meeting	KASHKARI	In conclusion, we continue to make welcome progress toward our goals.	13.0	111.0
201612	1550	2016-12-14	meeting	KASHKARI	However, I will note in my policy go-round the elevated policy uncertainty.	13.0	111.0
201612	1551	2016-12-14	meeting	KASHKARI	I struggle with not just tomorrow’s decision, which I think is fairly straightforward, but how do we communicate the likely future path, in view of this huge uncertainty that we face right now?	13.0	111.0
201612	1552	2016-12-14	meeting	YELLEN	Thank you.	13.0	65.0
201612	1553	2016-12-14	meeting	YELLEN	Vice Chairman.	13.0	65.0
201612	1554	2016-12-14	meeting	DUDLEY	Thank you, Madam Chair.	13.0	96.0
201612	1555	2016-12-14	meeting	DUDLEY	I think where we are and where we’re headed in the near term is relatively clear, and there seems to be pretty good agreement around the table.	13.0	96.0
201612	1556	2016-12-14	meeting	DUDLEY	There’s also agreement that further out, 2018 and beyond, is less clear and, as many people have recognized, there is a potential for significant fiscal policy stimulus that could collide with an economy that may be operating at or even somewhat beyond what we would characterize as maximum sustainable employment.	13.0	96.0
201612	1557	2016-12-14	meeting	DUDLEY	Over the near term, I expect the economy to continue to do what it had been doing, growing at a slightly above-trend pace.	13.0	96.0
201612	1558	2016-12-14	meeting	DUDLEY	When I assess the economy, I’m pretty optimistic about household spending, which I expect will be bolstered by further job gains and rising wage compensation.	13.0	96.0
201612	1559	2016-12-14	meeting	DUDLEY	Also, the US consumer does not appear overstretched.	13.0	96.0
201612	1560	2016-12-14	meeting	DUDLEY	The personal saving rate, at 6 percent in October, actually seems to be a bit high relative to what one might expect on the basis of the historical relationship between household net worth and disposable income.	13.0	96.0
201612	1561	2016-12-14	meeting	DUDLEY	And household balance sheets are in good shape.	13.0	96.0
201612	1562	2016-12-14	meeting	DUDLEY	Households did deleverage significantly since the Great Recession, and, over the previous year, household debt has been growing, but it has been growing at a very modest pace.	13.0	96.0
201612	1563	2016-12-14	meeting	DUDLEY	Business fixed investment is sort of the wild card.	13.0	96.0
201612	1564	2016-12-14	meeting	DUDLEY	It’s been the laggard in recent years, but I think it will also do somewhat better.	13.0	96.0
201612	1565	2016-12-14	meeting	DUDLEY	Obviously, we’re probably past the drag due to the plunge in oil and gas drilling activity, but I also think that there was probably some negative consequence from election-year uncertainty.	13.0	96.0
201612	1566	2016-12-14	meeting	DUDLEY	And, now that that’s passed, that effect will likely fade as well.	13.0	96.0
201612	1567	2016-12-14	meeting	DUDLEY	Residential investment, I’m not really sure what’s going to happen there.	13.0	96.0
201612	1568	2016-12-14	meeting	DUDLEY	It’s been all over the place over the past year and a half, up in 2015, in the first quarter of this year, and then down sharply in Q2 and Q3.	13.0	96.0
201612	1569	2016-12-14	meeting	DUDLEY	I guess I think that higher mortgage rates will restrain housing demand somewhat, similar to what we saw during the taper tantrum, but against that we have the fact that housing supply still seems to be low relative to job growth and the longer-run pace of household formation.	13.0	96.0
201612	1570	2016-12-14	meeting	DUDLEY	So we’re not producing houses at a particularly rapid rate right now.	13.0	96.0
201612	1571	2016-12-14	meeting	DUDLEY	In contrast, I do expect the trade sector will be a drag on growth over the next year or so.	13.0	96.0
201612	1572	2016-12-14	meeting	DUDLEY	The performance during the first three quarters of this year seems to be an anomaly.	13.0	96.0
201612	1573	2016-12-14	meeting	DUDLEY	I did not expect that trade would contribute positively to GDP growth this year, and it does seem to be due mainly to a weakness in imports, primarily of capital goods, and, of course, the often-cited surge in soybean exports.	13.0	96.0
201612	1574	2016-12-14	meeting	DUDLEY	Over the next year, I would expect some modest drag on the trade side as these temporary factors lapse and as the recent strength of the dollar starts to become more relevant again.	13.0	96.0
201612	1575	2016-12-14	meeting	DUDLEY	Now, the implications of the Trump Administration’s goal of better trade deals for the United States are, from my perspective, highly uncertain.	13.0	96.0
201612	1576	2016-12-14	meeting	DUDLEY	So it’s not just fiscal policy.	13.0	96.0
201612	1577	2016-12-14	meeting	DUDLEY	Trade deals that are more favorable to US interests, but without any meaningful increase in trade barriers, could evolve in a mostly positive direction, or they could evolve in a very negative one involving higher trade barriers.	13.0	96.0
201612	1578	2016-12-14	meeting	DUDLEY	In that case, the principle of comparative advantage would be challenged with negative consequences for productivity and, presumably, the prices of internationally traded goods and services.	13.0	96.0
201612	1579	2016-12-14	meeting	DUDLEY	As many of us have noted, another source of uncertainty is the likely trajectory of fiscal policy.	13.0	96.0
201612	1580	2016-12-14	meeting	DUDLEY	While I agree with the general sentiment that fiscal policy is likely to turn more expansive, I’m one of the people who have not put it into their forecast yet because we don’t know what it is, when it is, or how big it is, and that’s just too many considerations for me to figure out how to parse it into my forecast.	13.0	96.0
201612	1581	2016-12-14	meeting	DUDLEY	I want to see more information, and I think we will have a lot more information in the next three or four months.	13.0	96.0
201612	1582	2016-12-14	meeting	DUDLEY	So by the time we get to the March SEP, I think this will be factoring into my outlook.	13.0	96.0
